-484.212  72350
-484.515  72400
-484.793  72450
-485.048  72500
-485.278  72550
-485.485  72600
-485.668  72650
-485.829  72700
-485.967  72750
-486.083  72800
-486.178  72850
-486.252  72900
-486.306  72950
-486.34  73000
-486.356  73050
-486.335  73150
-486.3  73200
-486.25  73250
-486.187  73300
-486.11  73350
-486.021  73400
-485.921  73450
-485.812  73500
-485.694  73550
-485.569  73600
-485.438  73650
-485.301  73700
-485.162  73750
-485.019  73800
-484.875  73850
-484.732  73900
-484.59  73950
-484.45  74000
-484.314  74050
-484.183  74100
-484.058  74150
-483.941  74200
-483.832  74250
-483.733  74300
-483.645  74350
-483.569  74400
-483.507  74450
-483.458  74500
-483.425  74550
-483.408  74600
-483.408  74650
-483.425  74700
-483.462  74750
-483.519  74800
-483.595  74850
-483.693  74900
-483.812  74950
-483.954  75000
-484.118  75050
-484.306  75100
-484.517  75150
-484.753  75200
-485.012  75250
-485.296  75300
-485.604  75350
-485.938  75400
-486.295  75450
-486.678  75500
-487.085  75550
-487.516  75600
-487.971  75650
-488.45  75700
-488.953  75750
-489.479  75800
-490.027  75850
-490.597  75900
-491.188  75950
-491.8  76000
-492.432  76050
-493.083  76100
-493.753  76150
-494.44  76200
-495.144  76250
-495.864  76300
-496.598  76350
-497.346  76400
-498.107  76450
-498.879  76500
-499.661  76550
-500.453  76600
-501.253  76650
-502.06  76700
-502.872  76750
-503.689  76800
-504.509  76850
-505.331  76900
-506.153  76950
-506.975  77000
-507.796  77050
-508.613  77100
-509.426  77150
-510.234  77200
-511.035  77250
-511.828  77300
-512.612  77350
-513.386  77400
-514.149  77450
-514.899  77500
-515.636  77550
-516.358  77600
-517.065  77650
-517.755  77700
-518.429  77750
-519.084  77800
-519.72  77850
-520.337  77900
-520.933  77950
-521.508  78000
-522.061  78050
-522.592  78100
-523.1  78150
-523.586  78200
-524.047  78250
-524.485  78300
-524.899  78350
-525.288  78400
-525.653  78450
-525.994  78500
-526.31  78550
-526.601  78600
-526.869  78650
-527.111  78700
-527.331  78750
-527.526  78800
-527.698  78850
-527.847  78900
